,AdapterTime,BidPx,AskPx
161,2019-03-15 13:31:28.066885,1.13161,1.13167
162,2019-03-15 13:31:28.076551,1.13161,1.13167
163,2019-03-15 13:31:30.028267,1.13161,1.13167
164,2019-03-15 13:31:30.923577,1.13162,1.13166
165,2019-03-15 13:31:33.395624,1.13164,1.13169
166,2019-03-15 13:31:33.414976,1.13165,1.13169
167,2019-03-15 13:31:33.478803,1.13167,1.13171
168,2019-03-15 13:31:33.511746,1.13169,1.13173
169,2019-03-15 13:31:33.526397,1.13167,1.13171
170,2019-03-15 13:31:33.535284,1.13169,1.13173
171,2019-03-15 13:31:33.684433,1.13167,1.13173
172,2019-03-15 13:31:34.008370,1.13167,1.13173
173,2019-03-15 13:31:34.055486,1.13167,1.13173
174,2019-03-15 13:31:34.118674,1.13167,1.13173
175,2019-03-15 13:31:34.203792,1.13166,1.13172
176,2019-03-15 13:31:35.011239,1.13167,1.13173
177,2019-03-15 13:31:35.310996,1.13166,1.13172
178,2019-03-15 13:31:37.271095,1.13168,1.13174
179,2019-03-15 13:31:37.283093,1.1317,1.13176
180,2019-03-15 13:31:38.006481,1.1317,1.13176
181,2019-03-15 13:31:39.360324,1.13167,1.13173
182,2019-03-15 13:31:39.660942,1.13165,1.13173
183,2019-03-15 13:31:40.919233,1.13166,1.13172
184,2019-03-15 13:31:42.123914,1.13167,1.13171
185,2019-03-15 13:31:43.252573,1.13168,1.13172
186,2019-03-15 13:31:43.491987,1.1317,1.13174
187,2019-03-15 13:31:43.665836,1.13168,1.13176
188,2019-03-15 13:31:43.881095,1.13169,1.13177
189,2019-03-15 13:31:44.007081,1.1317,1.13178
190,2019-03-15 13:31:44.612666,1.13169,1.13177
191,2019-03-15 13:31:45.204792,1.1317,1.13178
192,2019-03-15 13:31:45.744716,1.13173,1.13181
193,2019-03-15 13:31:45.822564,1.13171,1.13179
194,2019-03-15 13:31:45.839348,1.13173,1.13181
195,2019-03-15 13:31:45.889506,1.13171,1.13179
196,2019-03-15 13:31:46.304855,1.13173,1.13181
197,2019-03-15 13:31:46.419045,1.13171,1.13179
198,2019-03-15 13:31:47.905088,1.13172,1.1318
199,2019-03-15 13:31:48.822128,1.1317,1.13178
200,2019-03-15 13:31:51.008393,1.13169,1.13177
201,2019-03-15 13:31:51.664644,1.13171,1.13177
202,2019-03-15 13:31:51.770097,1.13172,1.13178
203,2019-03-15 13:31:51.817273,1.13172,1.13178
204,2019-03-15 13:31:51.823458,1.13171,1.13177
205,2019-03-15 13:31:52.007574,1.13171,1.13177
206,2019-03-15 13:31:53.008454,1.1317,1.13178
207,2019-03-15 13:31:53.680841,1.1317,1.13176
208,2019-03-15 13:31:54.080221,1.13168,1.13174
209,2019-03-15 13:31:54.099536,1.13166,1.13172
210,2019-03-15 13:31:54.849318,1.13168,1.13172
211,2019-03-15 13:31:55.983377,1.13168,1.13172
212,2019-03-15 13:31:57.008482,1.13168,1.13172
213,2019-03-15 13:31:57.772807,1.13168,1.13172
214,2019-03-15 13:31:57.865545,1.13171,1.13175
215,2019-03-15 13:31:57.943236,1.13169,1.13173
216,2019-03-15 13:31:57.958205,1.13171,1.13175
217,2019-03-15 13:31:58.007529,1.13171,1.13175
218,2019-03-15 13:31:58.294912,1.13169,1.13173
219,2019-03-15 13:31:59.000490,1.13168,1.13172
220,2019-03-15 13:32:01.141172,1.13169,1.13173
221,2019-03-15 13:32:01.389385,1.13171,1.13175
222,2019-03-15 13:32:01.439384,1.13169,1.13173
223,2019-03-15 13:32:01.584132,1.13171,1.13175
224,2019-03-15 13:32:02.006783,1.1317,1.13176
225,2019-03-15 13:32:03.009983,1.1317,1.13176
226,2019-03-15 13:32:03.303399,1.13171,1.13177
227,2019-03-15 13:32:03.673027,1.13169,1.13177
228,2019-03-15 13:32:04.013345,1.1317,1.13178
229,2019-03-15 13:32:04.742508,1.13171,1.13179
230,2019-03-15 13:32:04.752055,1.1317,1.13178
231,2019-03-15 13:32:04.854382,1.13172,1.1318
232,2019-03-15 13:32:04.910338,1.1317,1.13178
233,2019-03-15 13:32:05.011740,1.1317,1.13178
234,2019-03-15 13:32:05.805081,1.1317,1.13178
235,2019-03-15 13:32:07.236866,1.13172,1.1318
236,2019-03-15 13:32:07.246033,1.13174,1.13182
237,2019-03-15 13:32:07.379259,1.13171,1.13179
238,2019-03-15 13:32:08.065081,1.13173,1.13181
239,2019-03-15 13:32:08.119776,1.13171,1.13179
240,2019-03-15 13:32:08.179382,1.13173,1.13181
241,2019-03-15 13:32:09.010536,1.13174,1.13182
242,2019-03-15 13:32:09.128910,1.13172,1.1318
243,2019-03-15 13:32:09.305935,1.13173,1.13181
244,2019-03-15 13:32:09.403119,1.13174,1.13182
245,2019-03-15 13:32:12.070111,1.13174,1.13182
246,2019-03-15 13:32:13.192880,1.13174,1.13182
247,2019-03-15 13:32:14.004774,1.13173,1.13181
248,2019-03-15 13:32:18.716824,1.13175,1.13181
249,2019-03-15 13:32:20.013207,1.13174,1.1318
250,2019-03-15 13:32:21.005648,1.13174,1.1318
251,2019-03-15 13:32:21.392340,1.13175,1.13181
252,2019-03-15 13:32:22.008955,1.13175,1.13181
253,2019-03-15 13:32:22.185361,1.13175,1.13181
254,2019-03-15 13:32:22.324282,1.13174,1.1318
255,2019-03-15 13:32:29.234587,1.13174,1.1318
256,2019-03-15 13:32:29.404378,1.1317,1.13176
257,2019-03-15 13:32:29.424846,1.13172,1.13178
258,2019-03-15 13:32:29.434329,1.13171,1.13177
259,2019-03-15 13:32:30.021719,1.13172,1.13176
260,2019-03-15 13:32:30.961705,1.13174,1.13178
261,2019-03-15 13:32:31.103540,1.13173,1.13177
262,2019-03-15 13:32:31.664860,1.1317,1.13176
263,2019-03-15 13:32:32.019091,1.13171,1.13177
264,2019-03-15 13:32:34.050215,1.13173,1.13177
